Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C2576,T_Cell,Tumor,4.928921785279234,3.1109018737114877,11.68830468520228,5.326916572790198,3.723864925371224,10.776593544014727,8.450785546006843
C2577,T_Cell,Tumor,6.049022058784151,4.0973703854089845,13.007960180691354,1.6054084589631055,2.2122728074163867,10.843256430052847,6.775516698275373
C2578,T_Cell,Tumor,4.753115005130638,3.523945181498742,11.634355109636296,4.867449277486315,1.8519616521959854,11.394849564127545,6.161638440484191
C2579,T_Cell,Tumor,4.542292367971731,2.150176207816379,11.560155422875718,4.014653961588633,1.5495807126292442,13.59606269431507,7.48428907214171
C2580,Fibroblast,Healthy_Control,4.972109118183989,3.5624050488039605,2.2654767118039896,12.65932192014378,3.377893102712913,3.813465022796948,10.154481218484626
C2581,Cancer,Tumor,4.937267293300392,13.189708190142303,2.546314376757709,1.7212453939146208,8.917931953844482,8.111450933459809,2.113886005381105
C2582,Cancer,Tumor,5.073841144402526,14.716444896777022,1.9206415921206534,3.187730728806079,9.28363357418822,4.174617901772553,1.1094663353919216
C2583,Fibroblast,Tumor,4.753265393472526,5.153255323261164,2.713028812307573,13.737570873815816,1.9393095634880695,3.5889444468323926,10.973596375978062
C2584,T_Cell,Healthy_Control,5.030264916879051,3.1138928209629975,11.076469337294473,2.289180791910414,1.4007639750841991,10.120626479031248,6.867181783949234
C2585,T_Cell,Tumor,5.039925113205226,2.812757066777246,10.921154364627494,4.992807893658927,1.2494339357723585,9.678334158427033,6.82236907759484
C2586,T_Cell,Healthy_Control,5.445755169322535,2.036140797873851,11.31259141705155,4.9526266294215775,1.200522192712505,12.425912560019682,7.043564034825596
C2587,Cancer,Tumor,5.02155807416387,12.787727612630794,3.294890741631667,3.8697316311834475,9.312277179644228,5.356401806679965,1.035745399598287
C2588,Cancer,Tumor,5.026303227891576,13.33090962390853,2.9805479244859656,2.09494905199568,10.047612816623325,6.868397268236146,0.735591186356655
C2589,Cancer,Tumor,5.238153197217262,12.304143655168952,3.5347137965504984,3.0338225416042657,11.296664594204241,2.8763125062477357,1.527187141184289
C2590,Fibroblast,Tumor,5.424970744318857,5.178304505172739,2.1090891800204026,14.214180357382958,3.1252112352527655,3.8777723536134223,10.721578852917665
C2591,Fibroblast,Tumor,4.510192177519734,4.118962801370544,2.833885280315912,14.122535216120898,2.36281481499146,4.2616708485357195,10.10472703717664
C2592,Fibroblast,Tumor,4.390934552897517,3.5852452400738506,4.94472609048633,12.622566523440009,3.2808615072931846,4.952977249432291,11.429990820223571
C2593,Cancer,Tumor,5.891962421303463,13.722736157155488,4.479696573305681,2.7539581275554315,9.949729433489281,8.293530381258478,1.4885593675600781
C2594,Cancer,Tumor,5.337168233722668,14.185052557654803,1.8817346102510693,2.600117700810689,10.006797177751956,4.914169367880024,0.7393238535232738
C2595,Cancer,Tumor,4.867491124940447,14.712184531628255,2.0515822619807307,3.0128450987227064,9.82475042057589,4.222641853718538,1.3335967631632635
C2596,Cancer,Tumor,4.984973271869192,15.022667704604377,4.9377945070870375,2.8149443647938015,11.983316271632365,6.974225361029127,1.3988156407819734
C2597,Cancer,Tumor,4.78412999934587,13.348035272729287,3.295316008430337,2.6490145196862875,9.938798314588027,5.361814360357994,0.7784518097394976
C2598,Cancer,Tumor,5.081153402059101,13.557369874028609,2.6751953595274878,3.1623475768720115,9.371969678852745,4.268839836379896,3.7136920994548954
C2599,Cancer,Tumor,4.515521482174056,13.98783475916274,2.5799534763851724,3.355246883219381,9.211470884867829,4.262579659289775,1.4945480429312412
C2600,T_Cell,Tumor,5.410115997253278,3.5050764542109216,12.064130516443338,4.756873740904854,2.8134213084438624,9.457731101330834,6.8460564216641995
C2601,T_Cell,Tumor,5.063026664555863,5.139346094340627,12.076621888684391,1.8282501566014477,0.9363666593372468,10.668946566671483,8.7058174282908
C2602,Cancer,Tumor,5.081328964186784,15.845653778849407,2.3937752988303576,4.971226093858582,11.421158494449214,6.866531126107554,1.8196099309669374
C2603,T_Cell,Healthy_Control,4.55074425391745,4.243182015139585,11.699207775745647,2.5806874701651217,0.5277497543191989,8.796459344227962,7.846121089496959
C2604,Fibroblast,Healthy_Control,5.242293508904454,2.6941255780262954,2.366688243497758,16.156089852725124,4.237505291799465,1.3008002972343804,11.066009083901477
C2605,Fibroblast,Tumor,4.561183612739872,4.503797081325231,3.0062816807327426,14.143832143299747,3.686610202987369,2.8347670203023165,11.044964054685884
C2606,T_Cell,Tumor,4.643274217493589,4.3046123532339795,11.240105300428741,3.973560892523111,1.4676160838413166,10.938786103475186,6.401288555314798
C2607,Cancer,Tumor,5.018861683586077,12.613416212313739,1.8859479062380686,3.197972785583226,9.230938135906365,3.5000853952414683,1.9682202641893365
C2608,Cancer,Tumor,6.388966234449342,14.302896533754001,4.594355334819197,6.58606652506114,11.245581400950638,7.19045643231039,2.794085595108525
C2609,T_Cell,Tumor,5.06101332168383,3.074399127001037,11.782495784676186,3.2772023188944015,4.104035073200105,11.806924683954021,8.10397242018812
C2610,Fibroblast,Tumor,3.850570826436941,4.9093433256638495,4.937128232027938,15.480284881437205,2.3320828115242143,4.230571819483039,10.152588271908796
C2611,Fibroblast,Tumor,4.666327546857288,4.490533829199748,1.5200251536009364,12.733704137875796,3.43610234781559,1.0,12.301692832566737
C2612,Fibroblast,Tumor,5.326347044184137,4.0608451025221814,1.7779187755126227,14.204218384480455,3.9112996650443805,2.5097596570620326,10.420836753833047
C2613,T_Cell,Healthy_Control,4.445521788566346,3.7980524211954423,12.311662320985768,6.233895660742171,2.461288064831258,9.741930703652066,6.341563905076436
C2614,Cancer,Tumor,5.405226378857498,11.727470865483697,2.783257272777992,2.4955244682024587,9.8966696878838,1.6019300728889592,0.8798957909747179
C2615,Cancer,Tumor,5.054633326129662,12.411012157800556,1.9545385280019885,3.8999649818193314,9.507775364682331,5.58550312165186,1.2262815702943501
C2616,Cancer,Tumor,5.492310197009684,13.571765673361877,4.115787929909663,2.616151951123139,10.114822403769047,8.669515683536677,0.14712768633485607
C2617,T_Cell,Tumor,4.705425938682801,6.498940074511661,11.145925396039022,3.820695225162712,0.5,10.832884383675077,7.036920928966662
C2618,T_Cell,Tumor,4.668989629946144,4.596685583662263,13.199531681246365,6.225189260791092,3.3979043886924956,13.50342849353947,6.818308736513367
C2619,Cancer,Tumor,5.263629335309666,17.232056757324713,2.7817198543254023,2.4254410358167977,8.635471231259778,8.361031757822895,1.5290627675059787
C2620,T_Cell,Tumor,4.971451160420212,3.859773507848056,11.011016314840221,3.4875604429187543,1.1679126164535578,8.684395601911241,6.652800400239654
C2621,T_Cell,Tumor,4.941541761775917,3.703637867760285,11.290715677923355,2.5067829700434534,1.5508836757727935,13.217924221597322,5.885603509594986
C2622,Fibroblast,Tumor,5.81807587777031,6.280492075505586,4.442970069064925,13.171148427012557,2.0580688883153875,5.920239050750071,10.817702929080587
C2623,T_Cell,Tumor,5.284228434707551,3.535142649934885,11.583862760771716,4.072655357182459,0.9733063246908042,10.969337365763796,7.85428284703715
C2624,Cancer,Tumor,4.079462560595345,12.618703791118747,3.9022250712121553,2.997536847324656,11.497123431024917,5.417189766477605,0.7928795272739289
C2625,Cancer,Tumor,5.387981726750733,14.201341362385602,4.483952283188306,5.595141362244054,12.098862917017879,5.528791432079948,0.8858956808235892
C2626,Fibroblast,Healthy_Control,5.3344502047883,5.627587220068139,2.7727156507846566,13.889685822942722,4.704734730847815,2.281357779026168,11.318415303027109
C2627,Fibroblast,Tumor,5.599398838750001,2.7757097441716665,2.6471542499552867,12.129738420612401,3.7327121428126158,4.330588143984946,10.133383339559344
C2628,Cancer,Tumor,4.530020956523198,14.637487018986022,2.495482932349534,3.683284973094978,13.333849659441096,8.95338001637682,1.6580683144640453
C2629,Cancer,Tumor,5.139020848784464,13.620767712735978,3.1906364173778017,5.388650916368809,9.610370920774681,7.07186605450101,1.8108290064555348
C2630,Cancer,Tumor,5.030895458279998,14.411551076850891,4.640147447296334,3.967043534017933,9.530304623872345,8.174370742401013,1.1058837039781846
C2631,Fibroblast,Tumor,4.521924520474368,4.196436672036478,1.9110346440990378,13.611505234947629,2.8564760178316555,4.2386181647923715,10.475175943132868
C2632,Cancer,Tumor,5.467951153528449,13.22271335922559,3.0558791304303523,2.998172758565979,11.52577298376396,8.483269964157722,0.5136662460818158
C2633,Fibroblast,Healthy_Control,4.856743777202695,3.603797590258317,3.0132560387554275,13.205431504541611,3.442341156869519,1.3136450663661376,10.446256807124572
C2634,Cancer,Tumor,5.581454210260696,13.294907990167658,1.5845584724298793,3.3227989900613224,11.986116478685233,7.698020133821684,1.8974375290782208
C2635,T_Cell,Tumor,4.61984698291107,3.9101677075883683,11.133720144916241,1.464882670554783,1.9070368251978849,9.509286699801624,7.586778834998789
C2636,T_Cell,Tumor,4.300655193325603,2.755496075084942,11.280475720455904,3.864294688616966,0.749810570219896,11.476998669828621,7.044570933393205
C2637,Cancer,Tumor,4.856249557768359,13.00505388007793,3.6470935083562357,4.615722794808764,9.287366459352373,5.217743412031455,1.0698829516060109
C2638,T_Cell,Tumor,5.0916217712441565,3.22311550047148,12.860160563356965,2.580159329816665,2.9691521837178985,12.805316071730061,7.051316891126648
C2639,Fibroblast,Tumor,4.717014058605002,4.317127979490127,1.5483620321634717,13.577619474634641,2.4239095607490797,1.0,10.42717349041733
C2640,Cancer,Tumor,3.664819382069897,12.241270990714872,3.502273937975817,3.725044567574413,9.93552321292482,8.156169978108874,1.6253663607590965
C2641,Cancer,Tumor,5.169274062751422,13.602566693173618,3.3583541131168455,4.337624876153752,10.083390348279682,7.732472789097391,2.022803467633997
C2642,T_Cell,Tumor,5.166867371820683,2.8968220933795306,12.433816099640957,3.324462858413213,4.118469768036719,8.458035176150169,6.674251772479107
C2643,Fibroblast,Tumor,5.328174090587758,3.226096410014415,2.990714368514898,13.963372197747306,3.786324819641047,5.273521072737349,10.437832913935164
C2644,Cancer,Tumor,4.789893200144566,12.947743616075535,3.87458284883668,2.247783965609728,10.552765617400794,5.5200213003086915,1.1585976183118183
C2645,T_Cell,Tumor,4.763895669603202,4.019205166257459,13.16284721771202,2.360950222557439,1.995795248044542,13.450412716901472,7.761257775321464
C2646,Cancer,Tumor,5.743890574990858,13.537837840494003,1.6746277889912822,3.8225864557628237,9.173233717999452,5.617771020560306,3.453930966326706
C2647,Fibroblast,Tumor,4.251679198742302,4.8483178048609235,2.8013920954383833,13.066852765501629,3.079220282821704,1.8262025287428996,11.454008499268728
C2648,T_Cell,Healthy_Control,4.854045178241374,4.332860922730258,11.620399545760689,1.9546706474162727,4.76704543525802,9.0763489342634,6.948790008042371
C2649,Cancer,Tumor,5.046311334448904,12.144628735995378,2.3632136731208844,3.7174586919100867,10.361958263619751,11.38815763572821,0.8185430224034674
C2650,Fibroblast,Tumor,5.285219968397226,2.643969406086598,2.455675731034283,12.164568669843788,2.379631231259313,6.218751930513371,10.275102520920777
C2651,T_Cell,Tumor,5.060155691056468,3.517372238717228,12.023940129554319,8.151314931529917,1.4844616471904244,10.358346490314187,7.299357803477268
C2652,T_Cell,Tumor,4.538028838051338,3.6874387218019913,10.868361986389392,1.6027549247849018,3.510510485752577,10.43787863787342,6.454138756122639
C2653,Fibroblast,Tumor,5.5897457822849015,2.729944207504101,3.5381753411070918,13.369467705995463,2.3942927384683346,5.4540743355015415,11.715738865727088
C2654,Cancer,Tumor,4.9761326545187,16.010468782735,2.524688395410182,2.2820993823279934,9.666464008721654,4.885075647665669,1.0776815472205228
C2655,Fibroblast,Tumor,4.212588200956813,5.125142377234982,3.7804236716173696,14.493005764571794,1.9645413682660402,5.596785919311696,11.996144794268078
C2656,Fibroblast,Healthy_Control,5.0800870602588715,2.0624649470865037,2.3272953702618016,12.89469891845604,2.6005281588596314,3.961328070296595,10.71347054592108
C2657,Cancer,Tumor,5.2167377489190345,14.245265065062668,2.286722512941598,4.640617724368236,10.318344201533886,6.64572464508642,2.2934084643561374
C2658,Fibroblast,Healthy_Control,6.049947496823402,3.6836134855619713,2.093927297775169,14.275945132737796,2.5848952262718536,4.866644206006667,11.471112549304483
C2659,Cancer,Tumor,5.182234033405034,15.880857838816038,2.331511849896169,2.3192177693252836,9.868899637949742,6.858432767832057,2.0928534275013044
C2660,T_Cell,Tumor,4.291467301131461,2.119234701188238,11.194147584078248,2.5979377938134043,0.957558179883448,11.249033793652409,6.952026533926694
C2661,Cancer,Tumor,4.306529662184679,17.906511825707053,3.2773915872424415,2.951573688320367,9.375287256867416,8.34831724791938,1.0350439902159172
C2662,Cancer,Tumor,5.640770719556692,12.758647883241391,3.9980853170238624,3.2371060825505737,12.686084795221246,4.725516200971045,2.2066535057286414
C2663,Cancer,Tumor,4.592304953561171,14.29654383261285,3.2278982793320226,3.1009238972932,9.72494234463043,8.279724515236438,2.7551989000980863
C2664,Cancer,Tumor,4.262645391570121,13.005847486563397,2.77541777398947,4.2203917343715265,10.201870077605541,8.075008754294537,0.7983394249820699
C2665,Cancer,Tumor,5.497343919539894,13.267614944493282,3.3333313588889517,3.5793712256615224,9.193682262075438,6.420145693212476,1.83288436361216
C2666,Fibroblast,Tumor,4.744601568429389,2.029310131661822,2.8126032602934314,12.699185796301057,2.8942357064932764,1.0,11.330227818464916
C2667,Fibroblast,Tumor,5.468086093888145,5.781472283494142,2.8725689507592125,12.44245347931534,2.606700315656281,5.334608683627682,11.116061846075556
C2668,T_Cell,Tumor,4.54132239441666,3.396331130579002,11.576415843595552,2.5223561156802905,3.067696787869834,10.754747251316957,8.001789579347559
C2669,Fibroblast,Tumor,5.763111441879785,3.4811332554405507,3.734013161376374,13.695829215240263,4.005475227535806,4.477069425452908,10.457114152342658
C2670,Fibroblast,Healthy_Control,5.427356998297245,8.66527169766104,1.2374452855896318,13.104421421072924,4.145201339744102,3.8730669382176264,11.768855702850603
C2671,Fibroblast,Tumor,4.6291529795980955,5.304360440070346,1.4242207438327272,16.62413909600252,2.9212021596930633,4.242250333977271,10.805850006023709
C2672,T_Cell,Tumor,4.215788165116658,2.9389972500694643,12.9723653919991,3.3105422300489757,4.51820311732433,11.691495889989403,5.364475659030396
C2673,Fibroblast,Tumor,6.261413401657961,3.001599398498671,2.6701662304913603,13.525814043779372,3.6944622958062756,2.3242315574189165,9.97978362018059
C2674,Fibroblast,Healthy_Control,4.8719498945225155,4.115437138073566,3.8330451862676957,11.81624373687927,1.789461866642261,1.8781762748378772,11.024982973221164
C2675,T_Cell,Tumor,4.610697924941985,4.953411617571784,11.336266290530562,2.1193637007205357,3.695524076596559,9.862746767065234,7.854057593796785
C2676,Cancer,Tumor,5.7130261760624546,17.07224147721781,4.9007080701436525,2.2781063590539046,9.840740809836776,10.406577151003496,2.2569237701928735
C2677,Fibroblast,Healthy_Control,5.467402083292072,2.090060422901467,2.722686432680783,12.77179014202012,4.118419133624841,2.303024969580809,11.073759811447722
C2678,Cancer,Tumor,5.598217778261703,14.875492902547265,3.293007602433034,2.019904996774361,9.022224309858789,8.458827960397688,0.6982927614896917
C2679,Cancer,Tumor,4.926537525487108,15.16804521452519,2.4615507996224957,2.2527848251438045,9.781014419479074,4.3982819019102966,0.6546810185103759
C2680,Fibroblast,Tumor,6.002046429206612,2.812643435176983,2.1270360892710984,14.132437411622554,3.630470339350786,1.0279316416420643,11.294372765885987
C2681,Fibroblast,Tumor,4.365474201239844,3.286514126201758,1.617430968195266,12.485653045302788,3.0805954242188873,1.0,10.970408329731129
C2682,T_Cell,Tumor,4.708620909671534,2.0732730824341226,12.67284272447116,3.26585137210363,1.7113170543382439,10.963319606287389,7.67967269281751
C2683,Cancer,Tumor,5.172487310249252,13.12306449641123,3.235817973005375,4.033355321211061,8.281417982847632,9.213593774683423,1.267548724477653
C2684,Fibroblast,Tumor,5.590023129665726,4.074282782438513,2.9339333763332185,14.539303995144776,2.2384466158034146,6.93588197259963,10.459631136437343
